N,P,K,temperature,humidity,ph,rainfall,label
64,90,34,32.23198437153957,74.75572144583694,8.821318385436424,317.7394645342506,barley
95,35,95,25.91780591008866,64.39158818080342,8.647809311232844,177.05700437113285,rice
41,61,68,28.836629778354176,61.41141204775214,4.378546717513519,361.3521229996047,maize
87,40,56,17.87421819499807,81.41293139696202,5.116791106620426,237.96008675014036,wheat
38,47,62,29.793780113637958,84.47004027496065,8.44760218146618,320.5266928751014,rice
62,72,80,34.71673089612827,72.39963555521993,4.444582858515744,218.0348332031793,barley
86,93,75,28.668111521853127,72.59766741515541,4.108492393231386,358.65018458224654,maize
69,62,32,34.62708569732765,66.27149158143696,6.903053091428658,375.3622773350846,maize
41,73,65,24.6318179278314,61.59572404810974,4.4224112164282285,136.1485388332103,barley
76,59,92,25.448120222671793,51.89126511317249,8.219047288547978,360.07052739836945,maize
37,65,66,26.025687693776746,66.1985479458701,8.12768234563222,226.30143100901086,wheat
45,20,92,25.532373815081606,77.35449931680247,7.92466749918392,254.0193268895518,barley
56,74,73,27.9667355653704,53.10006590416775,4.295111463124246,148.53862746431372,maize
62,92,51,21.366665458422634,82.11040600625037,6.804825606850011,119.09415854896828,barley
21,36,97,23.000661779428867,58.16407168236931,4.85648141846373,124.65851597473211,barley
40,92,55,20.57512011046979,61.14735411283641,6.339209944160763,238.02267931846754,maize
69,50,94,31.282807833816715,54.26834975155537,6.580281143442589,294.1738521583387,rice
44,81,94,29.768463523347393,66.12011911190383,4.826360757070895,334.2160689035783,barley
49,44,87,15.911428594987251,60.29443114791188,6.7981578174332205,175.20757635676847,wheat
85,67,52,15.564970026406657,80.66670031675214,4.727816061879637,308.4123587274276,barley
30,67,85,23.301077581980117,66.99495491849808,7.38685704182545,357.81952512580807,barley
52,29,74,27.61801152280121,64.22443423447456,8.24673406396452,250.94503864559954,wheat
79,37,98,25.039318803975053,75.31781354072254,8.037823234960744,374.0236181549429,barley
68,29,53,32.63464300163366,69.81331572107693,4.077771679603785,252.72093531882527,maize
73,29,31,16.8873853547887,80.96906832325128,7.852446003958991,266.4889062909965,barley
55,25,96,29.312694827285974,75.2858630282145,8.319666632619313,373.79912765378015,rice
95,44,96,19.581069964163845,83.90595288576353,5.890389435640887,109.11876301186611,maize
24,29,94,24.134798058957387,88.37235094892641,7.893828187599283,254.33390952466203,rice
57,32,38,33.68240544697233,50.346930607317695,5.857858588377731,160.7892035953844,maize
21,55,21,30.021909515541424,65.48681431951829,6.360976215730554,217.52861318409828,maize
43,89,70,29.599828700824574,64.85709179579506,7.702029819210632,226.8315286501912,barley
39,92,89,31.444368996055637,68.63418508630221,7.81612495603845,375.9716298603282,maize
53,60,96,34.026088058316375,85.51171316953099,4.310674007366993,385.37759913585234,rice
24,48,77,26.19428868728765,64.21297432397846,4.039921360223762,192.18467891789788,maize
24,85,67,32.2375457190319,87.24189934827982,5.302000709464951,183.41930645270554,rice
71,94,91,29.73808937683448,56.28860923702844,7.900367354996575,365.61900927358664,maize
50,46,66,29.944547698063467,83.39402234412725,5.946400251545198,340.6241469836046,barley
75,89,31,34.78789558510713,66.68717316063186,6.276785698258131,232.97788325315054,rice
53,67,65,25.74103928115367,75.44011601956684,7.1559955981915895,102.03582817138961,rice
94,36,86,23.372186208262534,63.51196885086009,6.149371814081025,208.34312567861622,wheat
63,98,24,16.64285641574392,68.04157432584014,6.15833804951935,286.8827487528995,wheat
27,60,94,33.937370348008,70.91583902821759,8.25028787176524,217.8829037241128,barley
63,28,68,29.829638807433827,63.17255843401742,8.426189071813518,299.24406386394344,maize
87,27,34,24.757147491491445,77.7162158130817,7.4231275776651255,180.21083243406258,barley
26,32,58,31.632235810830537,85.58638490364895,8.48761147685368,200.3589266310188,rice
77,40,66,16.11917271484335,79.15717116326283,5.681603959633994,250.29118100510064,wheat
56,85,27,21.47018138377713,67.42530103610584,8.099879755283585,273.73354542102527,wheat
48,60,43,32.069251931597535,74.85247882252565,4.025999161733987,273.90032315667474,rice
24,90,63,15.725542670542277,65.69912719238687,8.483117162583888,211.80585708097595,wheat
53,34,54,19.208765699664077,80.63990677841946,6.855721583013178,381.14854013301783,wheat
46,57,90,34.63067018146499,80.64000212764284,6.800054803906065,193.37190063870918,rice
35,26,43,18.06586818520257,78.60341546454555,8.406489492547472,124.80545567862043,barley
58,51,49,15.592778435744762,82.28663303432543,6.672885365070146,123.9114826492796,rice
53,94,98,22.713654536869498,55.78108692684198,5.393967747299015,357.9688411753927,rice
80,27,32,27.724455111450787,76.26170316029763,7.979320736391821,133.36461026534027,rice
72,98,30,20.024265272474683,88.2747272779933,4.848670622582855,230.22646727539572,maize
99,58,23,31.545404153988095,73.78208178651664,4.345548232404287,196.2543755494126,rice
74,47,48,26.06442201389043,67.39933769858092,7.348590906073515,138.8222757708835,wheat
55,73,59,15.049519719064,53.25675692111605,8.281557624913027,203.63837881539843,wheat
20,86,89,34.0241066967566,79.39838314984581,4.999437614083689,110.36450260634699,maize
80,78,32,20.666461136364223,68.38703313453259,7.922358421062729,136.00310001931282,maize
93,38,26,23.579655399847,54.99410236733051,6.877056869770204,340.5728127171594,wheat
62,72,98,17.932047892347992,78.26113516958243,4.143800173995477,210.90361678195598,wheat
57,22,40,21.58144054793991,51.04433288581812,5.6209459451601544,351.92058831292803,rice
89,63,66,20.05880589308528,60.679592230310625,8.488281275347587,334.84281493505614,rice
57,46,63,27.84856175825233,77.49600012789644,5.324878041824443,126.30286106153382,barley
86,96,35,25.533561600157483,52.46397184605552,7.750300389954,232.06170280921555,barley
36,42,20,29.239889632598157,87.63719296864687,8.832325497635917,190.53787313085746,wheat
44,62,33,33.68006009234308,80.17941739686023,8.978036020341403,260.0589019910443,barley
99,79,28,16.571945939298907,61.61230678741417,6.517684246627398,180.33949936808276,wheat
50,53,77,34.61278643411838,82.03160527538698,4.675934238469814,353.7052104565587,barley
34,26,61,19.059031501829004,52.73071911585471,7.728099704792467,339.7563233295714,barley
26,67,37,18.377028960552977,87.06876164184153,8.32378257436198,255.4764693879324,maize
39,83,37,20.732660353450747,84.83781087017354,7.094744550162353,344.3305863973505,barley
61,33,85,34.17479981036291,87.42089357309756,6.080260929745567,368.98539410767415,maize
59,21,96,34.417561750519326,59.97146841175207,8.554637517452218,319.2933860534625,barley
57,91,37,32.57087168268816,65.03437808077602,5.678562053586841,161.02374402822775,rice
62,89,38,15.309022682096627,81.26774363872401,7.759311191981933,197.50052706453693,wheat
59,76,55,22.26602183529386,69.81767603320614,7.678910485329821,292.81883115210394,rice
72,27,32,16.635319499404815,54.18349186669667,6.450823870101729,256.22463142336966,rice
35,69,31,19.851261446433412,86.19754242881886,8.472063137267863,352.42370732155143,maize
73,35,41,29.59087592978083,62.72494360087926,6.311233717336025,373.48856988230983,rice
54,89,80,26.529729112378234,65.26436075060613,6.6137860830986375,209.42603747297062,wheat
69,43,45,23.421957775923506,83.39559290434401,6.445707034614842,284.0102464745022,barley
40,33,40,30.326814618749047,65.58557658223044,5.945843274589862,109.53736950981533,barley
85,91,92,18.307456537367692,86.92825302737569,7.3160895491337,102.07593858593025,maize
59,75,23,20.453339838210187,79.70674948399932,4.292966157411854,311.72831072536746,rice
98,90,69,16.540101064460927,75.95728906134127,8.84024314788124,301.91951899828945,rice
47,32,30,24.047441122732216,76.92030935253844,7.402999137917496,218.3816009567828,maize
37,91,66,15.446366743093286,81.99109919132655,8.919416955205469,349.12967432404065,maize
72,45,27,24.282856778083612,56.17859000494106,8.06133203773635,248.88016635640037,rice
54,92,53,21.652009010920708,50.5258784377846,6.224118548036149,105.46726441817364,maize
86,63,78,32.328751866286765,87.28246756379795,5.728211253690404,301.1563972446277,maize
65,67,23,34.39541829712441,59.43697062741266,4.766615606732492,234.16608706140835,rice
75,80,94,26.762725752185908,72.1533412627779,5.1510963765616715,258.3990376185363,maize
60,50,61,24.943307452263806,71.5550999498773,6.219203568159286,192.45926060324717,wheat
79,63,38,19.89263825536812,57.9437454977998,4.819217876519984,201.76074290689422,rice
99,79,41,21.764810148446678,62.08945660125098,5.323430292332555,260.8185995724682,wheat
66,47,84,25.91420426572914,62.809777663736355,4.262340589457743,147.64419743145862,rice
57,90,94,19.508181930419255,81.17210661188237,7.122303513358643,125.29036957266825,wheat
96,64,20,17.97607827837515,86.90806497261705,4.383274900920759,374.19744398810263,rice
63,91,88,29.55286774652987,75.86951114248527,5.861631424349361,307.85005057455464,wheat
97,49,51,30.259600294993596,71.79359856049871,5.607245323527562,266.94582966490964,rice
82,57,52,15.931941597351278,77.67583375847416,6.553618833873154,302.8486537910545,wheat
52,70,50,20.722115171684692,51.420476812695796,6.1264611379846485,102.7885555443554,barley
40,62,64,29.38760721650849,63.59534371504044,4.8081585293977405,332.540305050627,barley
47,84,65,22.69014444566901,70.38209868723737,5.637802168185887,393.1641287054845,maize
36,78,25,32.74159313947507,80.59690270222943,4.443117425744946,191.25542755196918,barley
70,86,63,16.63681485296275,59.584645988083416,4.000221602881492,138.65869992111723,barley
91,21,30,20.001280295431002,86.38245568315335,6.263510743827073,178.66327927362875,rice
58,32,41,16.340677794797504,67.3404926020089,5.992927954544739,254.21833310368436,rice
29,42,89,27.923905124523706,68.62482890335602,7.923573863979165,374.24634549234895,rice
22,85,94,22.938976542361807,56.295338408312944,4.046282676347739,213.13926898858327,rice
35,60,32,23.160816618003814,68.51020535601627,5.923277743121722,211.6531588330177,rice
26,65,41,22.82254506477601,84.31934341947377,5.621621392512934,204.78660064933217,wheat
68,99,86,24.275382861306547,61.679587221766724,5.412948556691722,397.16455541998636,barley
53,42,55,18.883930491265705,66.38758520883745,7.9308325031971725,104.21687588319224,barley
57,71,34,28.80659973344687,60.87236082659414,7.920412133792452,262.6273528101724,maize
80,23,66,34.787596895136254,72.54604117512841,6.697390889698397,107.32513427623103,barley
92,87,81,19.263890168622844,70.86280714839549,8.189795579488099,239.33907869557763,barley
59,65,67,30.192987485817373,82.50383373738278,6.928742392818875,281.92774461033787,rice
78,64,54,34.09309040116038,83.88047327089387,8.127393370245649,150.85952750465373,barley
96,20,27,30.691332555165477,54.251369201246746,4.883060239114453,307.9987877376274,barley
49,82,92,28.177549154175434,71.78549722874155,4.003187977976716,170.5569141317672,barley
79,73,21,30.244704268555147,65.83163519981822,8.696400959084528,301.3087372355264,maize
81,48,42,18.550426976083628,65.57600984114336,8.783579309008456,372.41047252081574,wheat
22,47,81,21.280353141820854,67.73621291264078,6.383789049198461,392.14902072724124,wheat
42,94,85,25.80352661322039,79.87599422442926,7.163810286383303,282.0331141002981,maize
73,29,84,28.27676050819813,64.02474368524861,8.016467298281903,351.5758273272539,maize
71,71,46,24.154191952946967,54.908251400608975,4.351479309096201,226.48519955203312,wheat
91,35,98,29.205065021792905,74.89473688500506,8.249335381596275,226.91707917871912,maize
74,22,76,28.945606011140608,63.222480630683805,5.294369325587696,149.88976009886892,rice
59,61,28,15.129773558272097,51.24632663161414,4.4770080568848325,141.52709023698128,barley
93,29,59,24.410451339189823,84.0738908549125,5.4217908498152525,238.97870004835838,rice
68,46,88,23.557569606486368,86.51304859966773,8.670725227384303,376.0610731168093,rice
36,86,96,34.40673431126787,54.91768753733283,8.239975868806152,343.28116112968405,wheat
50,38,96,18.39399929222049,52.59594006370024,7.4804711307635365,285.87712681771234,rice
20,66,25,26.22992695713286,73.77917985036649,7.525971842505221,188.7687155365489,maize
22,70,76,33.63009609080933,72.66888184264792,6.568876119401771,100.47266959165006,barley
24,75,72,22.445383113945738,58.302756296652845,5.6620428581045665,294.5961023291784,barley
43,43,97,34.9973382503106,70.60925611709945,7.67041016199718,291.3626263385348,barley
53,82,83,18.057699874262877,69.13963707518386,5.644581361181478,187.02803482621104,maize
27,30,33,25.99068741087344,63.8957590998478,5.482250589134532,279.2648503534523,maize
23,84,60,23.907872456884927,87.61276433224646,8.066071508448848,177.51800945039437,wheat
98,37,21,16.2647827315646,89.10514218604794,7.692777499934107,371.75181916317644,barley
91,81,65,32.20396589930581,53.234769642424176,4.050014144705998,330.9978620967529,wheat
57,49,53,18.32845168258643,88.55220473231009,6.282381594179199,106.40566917860205,wheat
82,45,67,15.688872782791352,66.40234161276547,8.101569456510063,399.54193037694074,wheat
37,47,62,17.068058828432065,64.24804877580009,4.9112207956888065,348.7570796342593,maize
33,32,88,16.241829702484974,81.32447444849723,8.230953906816524,323.35267306662877,barley
95,79,75,17.989781551597208,64.29472249789993,8.127369406524753,143.48577327438744,maize
28,45,75,19.16388893794951,69.8997392010809,8.869436998046975,131.39640643076092,barley
25,60,84,24.658016473363098,55.9708439614528,5.202008757388179,387.618126091574,barley
89,74,63,18.90406306529623,89.39324813275272,4.505877373104414,163.71210418689614,barley
97,70,90,19.60793195790693,69.9499809959044,7.609553282679437,385.17508442067583,barley
93,23,26,27.496347733569976,87.32604560320284,7.012045017829392,390.3788596827001,wheat
63,26,68,29.801356729789187,71.56767691656458,6.20475020205138,130.0342572421144,barley
43,24,27,27.127802298640702,65.8189112827674,4.767027893130611,209.1399800122733,wheat
76,20,78,15.146714210709751,86.04748322150793,8.52171808441926,247.47918883794762,rice
65,46,20,19.170395323440424,73.65097905384417,6.912671344754337,204.55117777187684,wheat
58,26,82,16.03583978679253,51.73786964872809,4.803706894513811,374.04903529652995,barley
38,49,87,16.56470402879406,51.70396411746914,6.2125215437752965,216.98801655126323,barley
71,37,76,16.893458989958077,70.70108537783305,5.231789194426032,373.70824008914786,maize
38,84,54,30.314146651202343,60.96793158288444,7.9207118955110225,147.83587456143104,barley
37,95,71,20.02403550191206,76.99556230116998,5.598403199678691,376.63498762463337,maize
97,50,48,30.589918128103232,56.17455278033666,7.779783037735258,221.14739456783963,maize
40,20,94,18.14187978306578,70.00642632462139,6.578519154870838,216.632355952707,rice
83,89,48,18.43205877815267,54.12056715577495,8.087637262785316,368.4613920306358,barley
